lot_frontage,overall_qual,mas_vnr_area,bsmt_qual,bsmt_exposure,bsmtfin_sf_1,heating_qc,gr_liv_area,full_bath,fireplace_qu,garage_area,wood_deck_sf,open_porch_sf,age_built,age_remod,total_sf,open_lot,common_lot,closed_lot,near_park,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,roof_matl_WdShngl,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_Plywood,exterior_1st_VinylSd,exterior_1st_Wd Sdng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_Slab,heating_OthW,garage_type_Attchd,garage_type_BuiltIn,garage_type_Detchd,garage_type_NA,sale_type_New
140.0,4,0.0,3,1,120.0,5,864,1,0,400.0,0,0,59,59,1728.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,6,0.0,4,1,732.0,5,1889,2,3,431.0,0,0,6,6,2871.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,5,0.0,3,1,659.0,5,1040,1,0,260.0,0,104,48,0,2080.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
75.0,5,0.0,3,3,954.0,3,1172,1,0,366.0,240,0,56,12,2344.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
57.0,8,0.0,5,1,1032.0,5,1418,1,4,852.0,160,192,0,0,3060.0,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
52.0,6,0.0,3,1,425.0,3,1367,1,4,560.0,0,0,76,57,2251.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
64.0,7,500.0,0,0,0.0,5,1922,3,5,672.0,0,0,6,6,1922.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
78.0,6,210.0,4,1,588.0,3,1422,2,3,576.0,276,0,27,27,2844.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,7,144.0,4,1,841.0,5,1842,2,3,486.0,193,96,7,7,2827.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
57.0,4,0.0,3,1,0.0,5,1962,1,3,572.0,160,0,95,60,2850.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,5,165.0,3,1,644.0,5,1120,1,3,656.0,0,162,43,5,1984.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
85.0,9,208.0,5,3,240.0,5,2868,3,4,716.0,214,108,1,0,4860.0,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
70.0,6,0.0,3,1,189.0,4,1478,1,4,442.0,114,0,52,52,2956.0,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
90.0,7,0.0,4,3,685.0,5,1995,2,3,610.0,275,170,11,10,2925.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70.0,5,0.0,3,1,111.0,2,912,1,0,297.0,12,285,49,22,1824.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
88.0,6,0.0,4,3,918.0,5,1326,2,0,388.0,120,23,2,2,2652.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
30.0,8,0.0,4,1,0.0,3,1204,2,0,461.0,120,70,19,19,2395.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
80.0,6,360.0,3,4,674.0,3,1611,1,0,442.0,328,128,44,44,2391.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
60.0,4,160.0,3,3,789.0,3,960,1,0,576.0,0,288,36,36,1920.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
72.0,5,64.0,3,1,360.0,3,1236,1,2,447.0,0,0,49,10,2306.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,5,0.0,3,1,0.0,5,1416,2,0,576.0,0,0,89,0,2232.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,7,360.0,4,1,608.0,5,1873,2,3,619.0,108,48,19,19,2802.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50.0,5,0.0,3,1,0.0,3,2128,2,0,0.0,0,56,87,59,3168.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,7,106.0,4,1,573.0,5,1626,2,0,474.0,0,27,5,4,2390.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
73.0,5,0.0,3,1,708.0,3,816,1,0,308.0,0,0,49,49,1632.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
36.0,5,0.0,4,1,129.0,3,1112,1,0,336.0,182,0,34,34,1648.0,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,7,0.0,3,1,0.0,3,1111,1,4,288.0,0,0,82,58,1683.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
24.0,6,0.0,3,1,311.0,3,1441,2,3,440.0,28,0,31,31,2296.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
60.0,4,0.0,4,1,348.0,2,924,1,0,280.0,0,0,69,60,1596.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,5,0.0,4,3,104.0,3,1126,1,0,506.0,178,0,24,24,2186.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
68.0,5,0.0,2,1,0.0,5,992,1,0,319.0,60,0,56,56,1373.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
60.0,6,0.0,3,1,0.0,5,1376,1,0,576.0,0,54,87,57,2144.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
92.0,7,0.0,4,1,0.0,5,1218,2,0,676.0,0,136,1,0,2436.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
79.0,5,224.0,3,1,386.0,5,1644,1,4,312.0,168,0,65,12,2372.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
82.0,7,206.0,4,1,704.0,3,1601,2,3,478.0,0,0,31,31,2872.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
60.0,7,0.0,3,2,0.0,4,2495,2,4,342.0,0,299,118,9,3808.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,6,0.0,4,1,457.0,5,1509,2,4,393.0,100,75,4,3,2292.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,5,116.0,3,1,170.0,3,1092,1,1,288.0,0,20,47,47,2184.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
96.0,7,651.0,4,4,1173.0,5,2418,2,3,983.0,250,154,15,14,3729.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
21.0,6,504.0,3,1,156.0,3,987,1,0,264.0,275,0,39,39,1470.0,False,True,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
80.0,4,0.0,4,1,0.0,5,1121,2,0,440.0,132,64,7,6,2242.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
90.0,6,0.0,3,1,600.0,3,1236,1,0,923.0,0,158,53,14,2148.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
78.0,5,0.0,4,1,788.0,5,1074,1,0,495.0,0,88,31,31,2130.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
80.0,1,0.0,0,0,0.0,1,733,1,0,487.0,0,0,56,56,733.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
65.0,7,252.0,4,1,550.0,5,1768,2,0,543.0,0,63,5,5,2652.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
62.0,7,0.0,4,1,0.0,5,1266,2,3,453.0,38,144,1,1,2523.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
85.0,8,337.0,4,1,700.0,5,2872,2,3,541.0,0,33,15,7,4555.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49.0,8,84.0,4,4,929.0,5,1464,2,0,754.0,168,160,0,0,2949.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
88.0,7,309.0,3,1,445.0,5,2157,2,4,487.0,105,66,40,40,3081.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
82.0,8,466.0,5,1,0.0,5,2576,2,4,666.0,324,100,0,0,3810.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
59.0,9,600.0,5,4,1218.0,5,2798,3,4,670.0,182,37,1,0,4196.0,False,False,True,False,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
155.0,8,0.0,4,4,51.0,5,1743,0,2,529.0,646,0,31,31,2709.0,False,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,6,0.0,3,4,1567.0,3,1567,2,3,714.0,264,32,32,32,3134.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
80.0,7,189.0,4,1,0.0,3,1370,2,3,479.0,0,0,33,33,2460.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
91.0,5,368.0,3,1,500.0,3,2634,2,0,968.0,0,0,40,40,3882.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
78.0,8,198.0,5,4,1122.0,5,1590,2,0,754.0,176,80,1,0,3160.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
61.0,7,140.0,4,1,0.0,5,1450,2,0,788.0,0,93,1,0,2900.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
72.0,6,0.0,2,1,0.0,3,1338,2,0,528.0,0,0,91,56,2170.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
65.0,7,0.0,4,3,0.0,5,1456,2,4,400.0,100,24,0,0,2184.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
103.0,10,922.0,5,4,56.0,5,2392,2,5,968.0,248,105,6,6,4784.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
69.05520046484602,4,0.0,4,3,503.0,3,992,1,0,297.0,112,97,37,37,1522.0,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
85.0,10,160.0,5,3,765.0,5,2007,2,5,812.0,168,52,1,1,3024.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
83.0,7,275.0,4,1,0.0,5,2385,2,3,600.0,120,38,9,9,3451.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
53.0,7,0.0,3,1,364.0,4,1646,2,4,240.0,0,0,66,57,2564.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
64.0,7,16.0,4,1,0.0,5,1456,2,0,400.0,100,24,0,0,2184.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
52.0,5,0.0,3,1,276.0,4,1040,1,0,624.0,306,0,74,30,1568.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
86.0,6,0.0,4,1,1128.0,3,2624,2,4,864.0,0,0,89,57,3994.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
85.0,5,0.0,3,1,42.0,3,1264,1,3,528.0,0,0,45,33,2332.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,7,18.0,4,4,0.0,5,1557,2,3,420.0,143,20,3,2,2931.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
72.0,6,0.0,4,3,841.0,3,1287,1,2,541.0,302,39,32,32,2244.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,6,180.0,3,1,578.0,5,1004,1,3,480.0,0,0,40,40,2008.0,False,False,True,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
81.0,7,0.0,4,2,0.0,5,1162,2,0,483.0,0,32,1,1,2324.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
90.0,7,0.0,5,1,0.0,5,1436,2,0,529.0,0,121,1,0,2872.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
94.0,5,0.0,3,1,634.0,5,960,1,0,300.0,168,0,45,5,1920.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
60.0,5,0.0,4,4,1070.0,3,1196,1,0,336.0,257,0,42,42,2392.0,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
43.0,8,16.0,4,1,24.0,5,1269,2,3,430.0,146,20,6,5,2525.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
60.0,5,0.0,3,1,931.0,4,1031,1,0,230.0,0,0,57,4,2062.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
60.0,4,0.0,2,1,0.0,5,720,1,0,280.0,0,0,106,8,1168.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
128.0,6,90.0,3,1,1024.0,5,1505,1,3,505.0,0,0,56,56,3010.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
50.0,5,0.0,2,1,0.0,5,954,1,4,240.0,0,0,69,57,1874.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68.0,6,0.0,4,1,0.0,5,1500,2,0,564.0,0,35,1,0,2250.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
69.05520046484602,5,0.0,3,1,915.0,3,1050,1,0,368.0,0,319,45,45,2100.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
68.0,8,0.0,4,1,0.0,5,2687,2,0,618.0,168,12,12,12,4749.0,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,6,0.0,4,4,429.0,4,1252,1,4,564.0,409,0,48,33,2854.0,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
62.0,7,0.0,4,1,0.0,5,1430,2,3,400.0,0,0,10,9,1814.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
60.0,5,0.0,4,1,836.0,5,1114,2,0,576.0,0,42,6,5,2228.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,6,425.0,5,1,883.0,5,1224,2,0,402.0,0,304,10,10,2448.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
77.0,9,245.0,4,1,0.0,5,2504,2,4,656.0,144,39,3,1,3626.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
79.0,5,0.0,3,1,533.0,5,1355,2,0,528.0,0,0,66,57,2083.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
120.0,6,234.0,3,1,375.0,2,2294,3,4,658.0,0,110,44,44,3035.0,False,True,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
65.0,9,766.0,5,1,1540.0,5,1702,1,4,1052.0,0,72,0,0,3404.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
85.0,6,219.0,4,3,783.0,5,1509,2,2,600.0,224,0,20,19,2970.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
60.0,7,0.0,3,1,216.0,4,1717,1,4,642.0,0,35,91,36,2473.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
42.0,7,0.0,4,1,215.0,4,1240,2,0,528.0,232,0,22,22,2505.0,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
59.0,7,182.0,4,4,655.0,5,1166,2,0,400.0,212,0,3,3,2022.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
90.0,5,0.0,3,1,0.0,5,1464,2,0,0.0,0,0,99,7,1968.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
69.05520046484602,6,136.0,3,2,1386.0,4,1652,1,4,510.0,0,0,48,16,3244.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
100.0,6,576.0,4,1,448.0,3,2142,2,4,509.0,0,72,41,41,3038.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
75.0,6,260.0,4,1,787.0,5,1092,1,0,504.0,0,0,44,44,2184.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
81.0,7,270.0,3,1,526.0,5,1671,2,4,451.0,0,0,77,56,2693.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
80.0,5,232.0,0,0,0.0,4,1488,1,5,569.0,0,189,54,4,1488.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
89.0,5,150.0,3,2,40.0,5,1624,1,4,240.0,0,40,54,54,3068.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
61.0,6,256.0,4,3,20.0,5,1362,2,4,460.0,192,28,2,1,2724.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
62.0,7,210.0,4,1,902.0,5,1218,2,0,462.0,168,168,1,0,2436.0,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51.0,6,0.0,2,1,960.0,3,1068,1,4,288.0,0,0,87,60,2192.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
69.0,6,0.0,4,4,776.0,3,1625,2,3,576.0,136,28,27,27,3250.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
44.0,7,0.0,4,1,495.0,4,1767,2,3,504.0,441,35,19,19,2831.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70.0,6,176.0,3,1,824.0,5,1050,1,0,286.0,0,0,52,6,2100.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
77.0,4,0.0,3,1,288.0,5,907,1,0,352.0,0,0,51,51,1814.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
64.0,2,0.0,0,0,0.0,5,845,1,0,256.0,48,0,68,57,640.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,8,466.0,4,3,0.0,5,2501,2,3,751.0,192,87,13,13,3743.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
90.0,5,0.0,4,1,1059.0,4,1209,1,0,504.0,0,0,44,44,2418.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50.0,4,0.0,3,1,120.0,3,906,1,0,231.0,0,0,71,58,1254.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69.05520046484602,8,479.0,4,3,1358.0,5,1601,2,3,670.0,180,0,9,8,3182.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
65.0,7,0.0,4,2,996.0,5,1336,2,0,502.0,136,43,1,0,2672.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
63.0,4,0.0,3,1,0.0,4,1656,2,0,440.0,187,0,68,23,2457.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77.0,5,0.0,0,0,0.0,4,1124,1,4,0.0,0,36,52,52,1124.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
71.0,7,647.0,4,3,544.0,5,1892,2,3,431.0,108,0,8,7,2874.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
107.0,3,0.0,2,2,440.0,3,1699,2,0,420.0,0,74,109,39,2677.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
50.0,6,0.0,3,1,300.0,3,1416,1,0,312.0,221,0,62,60,2196.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
55.0,3,0.0,3,1,0.0,5,1306,1,0,0.0,263,0,70,44,2034.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
60.0,4,0.0,3,1,0.0,4,672,1,0,308.0,88,108,68,3,1344.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,5,0.0,3,1,785.0,5,1160,1,0,257.0,81,0,40,40,2273.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
68.0,4,115.0,4,1,767.0,3,930,1,0,286.0,134,0,55,55,1841.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50.0,4,0.0,3,1,280.0,4,708,1,0,0.0,164,0,69,59,1128.0,False,True,False,False,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
50.0,6,0.0,4,1,430.0,4,1575,2,0,529.0,0,0,15,15,3150.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
75.0,5,0.0,3,1,773.0,4,1059,1,0,286.0,0,88,40,40,2118.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
62.0,4,0.0,3,1,513.0,3,1005,1,0,440.0,0,0,43,43,2010.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,7,0.0,4,1,738.0,5,1929,2,3,650.0,0,235,6,6,2986.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
30.0,7,0.0,4,1,0.0,5,1200,2,0,480.0,0,166,1,1,1720.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
112.0,8,221.0,5,4,0.0,5,2690,2,4,795.0,268,58,5,5,4455.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
76.0,5,0.0,4,2,207.0,3,833,1,0,495.0,431,0,26,26,1666.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
105.0,6,0.0,4,1,0.0,4,1456,2,0,429.0,0,0,0,0,2184.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
60.0,5,0.0,3,1,398.0,4,864,1,0,720.0,194,0,57,5,1728.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
48.0,6,0.0,4,1,0.0,3,1586,2,3,435.0,192,0,30,11,2948.0,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
125.0,5,272.0,3,3,678.0,5,1370,1,3,300.0,191,0,50,50,2428.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
75.0,6,0.0,4,3,475.0,5,914,1,0,0.0,32,0,4,4,1828.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
43.0,7,16.0,4,3,16.0,5,1555,2,3,430.0,143,20,4,3,2928.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24.0,6,0.0,4,1,81.0,3,1556,2,3,452.0,161,0,28,28,2272.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
70.0,5,0.0,3,1,138.0,3,882,1,0,461.0,96,0,35,35,1764.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
98.0,5,0.0,3,1,645.0,3,1167,1,4,495.0,0,0,87,57,2082.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89.0,9,714.0,5,1,1204.0,5,1800,2,4,944.0,210,0,1,0,3600.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24.0,6,0.0,3,1,514.0,3,1456,2,3,440.0,173,0,35,35,2311.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
68.0,7,95.0,4,1,0.0,5,1660,2,0,493.0,144,68,7,7,2491.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
